timestamp,power,appliance1,appliance2,appliance3,appliance5,appliance7
1649688274,219.82,0,219.82,0.0,0.0,0.0
1649688280,214.23,0,214.23,0.0,0.0,0.0
1649688285,214.75,0,214.75,0.0,0.0,0.0
1649688291,214.09,0,214.09,0.0,0.0,0.0
1649688296,214.48,0,214.48,0.0,0.0,0.0
1649688302,213.69,0,213.69,0.0,0.0,0.0
1649688307,213.32,0,213.32,0.0,0.0,0.0
1649688313,212.59,0,212.59,0.0,0.0,0.0
1649688318,213.27,0,213.27,0.0,0.0,0.0
1649688324,212.90,0,212.9,0.0,0.0,0.0
1649688335,266.92,0,266.92,0.0,0.0,0.0
1649688340,270.39,0,270.39,0.0,0.0,0.0
1649688346,265.94,0,265.94,0.0,0.0,0.0
1649688351,292.42,0,292.42,0.0,0.0,0.0
1649688357,286.84,0,286.84,0.0,0.0,0.0
1649688363,280.17,0,280.17,0.0,0.0,0.0
1649688368,296.39,0,296.39,0.0,0.0,0.0
1649688374,268.98,0,268.98,0.0,0.0,0.0
1649688379,268.04,0,268.04,0.0,0.0,0.0
1649688385,274.26,0,274.26,0.0,0.0,0.0
1649688390,273.59,0,273.59,0.0,0.0,0.0
1649688395,264.69,0,264.69,0.0,0.0,0.0
1649688401,264.65,0,264.65,0.0,0.0,0.0
1649688407,266.20,0,266.2,0.0,0.0,0.0
1649688412,263.72,0,263.72,0.0,0.0,0.0
1649688418,262.39,0,262.39,0.0,0.0,0.0
1649688423,259.17,0,259.17,0.0,0.0,0.0
1649688429,260.77,0,260.77,0.0,0.0,0.0
1649688434,259.96,0,259.96,0.0,0.0,0.0
1649688440,258.80,0,258.8,0.0,0.0,0.0
1649688445,259.09,0,259.09,0.0,0.0,0.0
1649688451,270.53,0,270.53,0.0,0.0,0.0
1649688456,268.98,0,268.98,0.0,0.0,0.0
1649688462,265.38,0,265.38,0.0,0.0,0.0
1649688468,264.32,0,264.32,0.0,0.0,0.0
1649688473,269.47,0,269.47,0.0,0.0,0.0
1649688479,261.96,0,261.96,0.0,0.0,0.0
1649688484,280.22,0,280.22,0.0,0.0,0.0
1649688490,265.74,0,265.74,0.0,0.0,0.0
1649688495,261.42,0,261.42,0.0,0.0,0.0
1649688501,262.72,0,262.72,0.0,0.0,0.0
1649688506,265.13,0,265.13,0.0,0.0,0.0
1649688512,267.69,0,267.69,0.0,0.0,0.0
1649688517,260.07,0,260.07,0.0,0.0,0.0
1649688523,263.85,0,263.85,0.0,0.0,0.0
1649688528,263.18,0,263.18,0.0,0.0,0.0
1649688534,260.20,0,260.2,0.0,0.0,0.0
1649688540,265.48,0,265.48,0.0,0.0,0.0
1649688545,263.35,0,263.35,0.0,0.0,0.0
1649688550,259.79,0,259.79,0.0,0.0,0.0
1649688556,258.46,0,258.46,0.0,0.0,0.0
1649688562,257.02,0,257.02,0.0,0.0,0.0
1649688567,257.42,0,257.42,0.0,0.0,0.0
1649688572,256.58,0,256.58,0.0,0.0,0.0
1649688578,257.39,0,257.39,0.0,0.0,0.0
1649688583,257.65,0,257.65,0.0,0.0,0.0
1649688589,257.36,0,257.36,0.0,0.0,0.0
1649688595,257.13,0,257.13,0.0,0.0,0.0
1649688600,257.57,0,257.57,0.0,0.0,0.0
1649688606,263.49,0,263.49,0.0,0.0,0.0
1649688611,264.47,0,264.47,0.0,0.0,0.0
1649688617,277.86,0,277.86,0.0,0.0,0.0
1649688623,273.47,0,273.47,0.0,0.0,0.0
1649688628,270.90,0,270.9,0.0,0.0,0.0
1649688634,258.49,0,258.49,0.0,0.0,0.0
1649688639,265.76,0,265.76,0.0,0.0,0.0
1649688644,265.13,0,265.13,0.0,0.0,0.0
1649688650,263.92,0,263.92,0.0,0.0,0.0
1649688656,259.63,0,259.63,0.0,0.0,0.0
1649688661,264.59,0,264.59,0.0,0.0,0.0
1649688667,262.93,0,262.93,0.0,0.0,0.0
1649688672,260.80,0,260.8,0.0,0.0,0.0
1649688677,261.11,0,261.11,0.0,0.0,0.0
1649688683,263.60,0,263.6,0.0,0.0,0.0
1649688688,266.63,0,266.63,0.0,0.0,0.0
1649688694,267.47,0,267.47,0.0,0.0,0.0
1649688699,267.09,0,267.09,0.0,0.0,0.0
1649688705,267.47,0,267.47,0.0,0.0,0.0
1649688710,264.45,0,264.45,0.0,0.0,0.0
1649688716,264.43,0,264.43,0.0,0.0,0.0
1649688722,264.76,0,264.76,0.0,0.0,0.0
1649688727,260.47,0,260.47,0.0,0.0,0.0
1649688732,258.41,0,258.41,0.0,0.0,0.0
1649688738,238.34,0,238.34,0.0,0.0,0.0
1649688743,213.64,0,213.64,0.0,0.0,0.0
1649688749,214.18,0,214.18,0.0,0.0,0.0
1649688754,218.09,0,218.09,0.0,0.0,0.0
1649688760,220.06,0,220.06,0.0,0.0,0.0
1649688765,217.69,0,217.69,0.0,0.0,0.0
1649688771,217.91,0,217.91,0.0,0.0,0.0
1649688776,214.80,0,214.8,0.0,0.0,0.0
1649688782,216.17,0,216.17,0.0,0.0,0.0
1649688787,214.47,0,214.47,0.0,0.0,0.0
1649688793,214.08,0,214.08,0.0,0.0,0.0
1649688798,213.98,0,213.98,0.0,0.0,0.0
1649688804,214.28,0,214.28,0.0,0.0,0.0
1649688809,213.71,0,213.71,0.0,0.0,0.0
1649688814,213.28,0,213.28,0.0,0.0,0.0
1649688820,213.57,0,213.57,0.0,0.0,0.0
1649688825,213.13,0,213.13,0.0,0.0,0.0
1649688831,212.94,0,212.94,0.0,0.0,0.0
1649688836,213.46,0,213.46,0.0,0.0,0.0
1649688842,213.08,0,213.08,0.0,0.0,0.0
1649688847,213.72,0,213.72,0.0,0.0,0.0
1649688853,213.34,0,213.34,0.0,0.0,0.0
1649688858,212.72,0,212.72,0.0,0.0,0.0
1649688864,212.70,0,212.7,0.0,0.0,0.0
1649688869,215.38,0,215.38,0.0,0.0,0.0
1649688875,214.21,0,214.21,0.0,0.0,0.0
1649688880,218.07,0,218.07,0.0,0.0,0.0
1649688886,230.54,0,230.54,0.0,0.0,0.0
1649688891,219.19,0,219.19,0.0,0.0,0.0
1649688897,213.70,0,213.7,0.0,0.0,0.0
1649688902,214.75,0,214.75,0.0,0.0,0.0
1649688908,218.56,0,218.56,0.0,0.0,0.0
1649688913,244.40,0,244.4,0.0,0.0,0.0
1649688919,225.70,0,225.7,0.0,0.0,0.0
1649688924,221.01,0,221.01,0.0,0.0,0.0
1649688930,218.61,0,218.61,0.0,0.0,0.0
1649688935,217.04,0,217.04,0.0,0.0,0.0
1649688941,216.64,0,216.64,0.0,0.0,0.0
1649688946,216.41,0,216.41,0.0,0.0,0.0
1649688952,219.24,0,219.24,0.0,0.0,0.0
1649688957,233.11,0,233.11,0.0,0.0,0.0
1649688963,240.91,0,240.91,0.0,0.0,0.0
1649688968,235.96,0,235.96,0.0,0.0,0.0
1649688974,248.42,0,248.42,0.0,0.0,0.0
1649688980,232.01,0,232.01,0.0,0.0,0.0
1649688985,225.49,0,225.49,0.0,0.0,0.0
1649688991,222.43,0,222.43,0.0,0.0,0.0
1649688996,229.05,0,229.05,0.0,0.0,0.0
1649689002,225.83,0,225.83,0.0,0.0,0.0
1649689008,233.90,0,233.9,0.0,0.0,0.0
1649689013,241.78,0,241.78,0.0,0.0,0.0
1649689019,240.14,0,240.14,0.0,0.0,0.0
1649689024,237.76,0,237.76,0.0,0.0,0.0
1649689030,235.89,0,235.89,0.0,0.0,0.0
1649689035,231.37,0,231.37,0.0,0.0,0.0
1649689041,224.14,0,224.14,0.0,0.0,0.0
1649689047,225.99,0,225.99,0.0,0.0,0.0
1649689052,229.74,0,229.74,0.0,0.0,0.0
1649689058,229.93,0,229.93,0.0,0.0,0.0
1649689063,229.30,0,229.3,0.0,0.0,0.0
1649689069,232.56,0,232.56,0.0,0.0,0.0
1649689074,236.06,0,236.06,0.0,0.0,0.0
1649689080,230.10,0,230.1,0.0,0.0,0.0
1649689086,231.40,0,231.4,0.0,0.0,0.0
1649689091,237.15,0,237.15,0.0,0.0,0.0
1649689097,222.77,0,222.77,0.0,0.0,0.0
1649689102,222.58,0,222.58,0.0,0.0,0.0
1649689108,224.11,0,224.11,0.0,0.0,0.0
1649689113,225.08,0,225.08,0.0,0.0,0.0
1649689119,223.25,0,223.25,0.0,0.0,0.0
1649689124,224.02,0,224.02,0.0,0.0,0.0
1649689130,226.07,0,226.07,0.0,0.0,0.0
1649689135,222.53,0,222.53,0.0,0.0,0.0
1649689141,222.71,0,222.71,0.0,0.0,0.0
1649689146,224.96,0,224.96,0.0,0.0,0.0
1649689152,229.19,0,229.19,0.0,0.0,0.0
1649689157,236.20,0,236.2,0.0,0.0,0.0
1649689163,225.17,0,225.17,0.0,0.0,0.0
1649689168,223.57,0,223.57,0.0,0.0,0.0
1649689174,223.39,0,223.39,0.0,0.0,0.0
1649689179,222.75,0,222.75,0.0,0.0,0.0
1649689185,225.70,0,225.7,0.0,0.0,0.0
1649689190,242.56,0,242.56,0.0,0.0,0.0
1649689196,239.97,0,239.97,0.0,0.0,0.0
1649689201,238.55,0,238.55,0.0,0.0,0.0
1649689207,226.49,0,226.49,0.0,0.0,0.0
1649689212,220.93,0,220.93,0.0,0.0,0.0
1649689218,225.42,0,225.42,0.0,0.0,0.0
1649689223,220.81,0,220.81,0.0,0.0,0.0
1649689229,224.67,0,224.67,0.0,0.0,0.0
1649689234,241.99,0,241.99,0.0,0.0,0.0
1649689240,240.51,0,240.51,0.0,0.0,0.0
1649689246,244.99,0,244.99,0.0,0.0,0.0
1649689251,243.46,0,243.46,0.0,0.0,0.0
1649689257,224.37,0,224.37,0.0,0.0,0.0
1649689263,225.31,0,225.31,0.0,0.0,0.0
1649689268,222.79,0,222.79,0.0,0.0,0.0
1649689274,221.90,0,221.9,0.0,0.0,0.0
1649689279,222.07,0,222.07,0.0,0.0,0.0
1649689285,222.59,0,222.59,0.0,0.0,0.0
1649689290,222.25,0,222.25,0.0,0.0,0.0
1649689297,222.05,0,222.05,0.0,0.0,0.0
1649689302,223.12,0,223.12,0.0,0.0,0.0
1649689308,222.49,0,222.49,0.0,0.0,0.0
1649689313,220.52,0,220.52,0.0,0.0,0.0
1649689319,228.47,0,228.47,0.0,0.0,0.0
1649689324,228.04,0,228.04,0.0,0.0,0.0
1649689330,218.06,0,218.06,0.0,0.0,0.0
1649689336,223.80,0,223.8,0.0,0.0,0.0
1649689341,244.13,0,244.13,0.0,0.0,0.0
1649689347,238.57,0,238.57,0.0,0.0,0.0
1649689352,239.06,0,239.06,0.0,0.0,0.0
1649689358,236.96,0,236.96,0.0,0.0,0.0
1649689364,234.81,0,234.81,0.0,0.0,0.0
1649689369,237.89,0,237.89,0.0,0.0,0.0
1649689375,237.99,0,237.99,0.0,0.0,0.0
1649689380,234.69,0,234.69,0.0,0.0,0.0
1649689386,232.00,0,232.0,0.0,0.0,0.0
1649689391,233.71,0,233.71,0.0,0.0,0.0
1649689397,224.12,0,224.12,0.0,0.0,0.0
1649689402,221.48,0,221.48,0.0,0.0,0.0
1649689408,223.46,0,223.46,0.0,0.0,0.0
1649689413,226.39,0,226.39,0.0,0.0,0.0
1649689419,223.35,0,223.35,0.0,0.0,0.0
1649689424,221.68,0,221.68,0.0,0.0,0.0
1649689430,235.92,0,235.92,0.0,0.0,0.0
1649689436,226.56,0,226.56,0.0,0.0,0.0
1649689441,223.19,0,223.19,0.0,0.0,0.0
1649689447,225.25,0,225.25,0.0,0.0,0.0
1649689452,222.05,0,222.05,0.0,0.0,0.0
1649689458,222.11,0,222.11,0.0,0.0,0.0
1649689463,222.57,0,222.57,0.0,0.0,0.0
1649689469,222.49,0,222.49,0.0,0.0,0.0
1649689474,227.16,0,227.16,0.0,0.0,0.0
1649689480,235.91,0,235.91,0.0,0.0,0.0
1649689485,227.10,0,227.1,0.0,0.0,0.0
1649689491,239.69,0,239.69,0.0,0.0,0.0
1649689496,228.12,0,228.12,0.0,0.0,0.0
1649689502,225.47,0,225.47,0.0,0.0,0.0
1649689508,226.21,0,226.21,0.0,0.0,0.0
1649689513,226.33,0,226.33,0.0,0.0,0.0
1649689519,231.96,0,231.96,0.0,0.0,0.0
1649689524,242.13,0,242.13,0.0,0.0,0.0
1649689530,238.42,0,238.42,0.0,0.0,0.0
1649689535,237.43,0,237.43,0.0,0.0,0.0
1649689541,228.61,0,228.61,0.0,0.0,0.0
1649689546,227.24,0,227.24,0.0,0.0,0.0
1649689552,226.18,0,226.18,0.0,0.0,0.0
1649689557,226.48,0,226.48,0.0,0.0,0.0
1649689563,226.23,0,226.23,0.0,0.0,0.0
1649689569,224.73,0,224.73,0.0,0.0,0.0
1649689574,223.75,0,223.75,0.0,0.0,0.0
1649689580,223.51,0,223.51,0.0,0.0,0.0
1649689585,223.74,0,223.74,0.0,0.0,0.0
1649689591,236.41,0,236.41,0.0,0.0,0.0
1649689597,227.72,0,227.72,0.0,0.0,0.0
1649689602,232.81,0,232.81,0.0,0.0,0.0
1649689608,238.80,0,238.8,0.0,0.0,0.0
1649689613,238.44,0,238.44,0.0,0.0,0.0
1649689619,223.62,0,223.62,0.0,0.0,0.0
1649689624,219.61,0,219.61,0.0,0.0,0.0
1649689630,219.66,0,219.66,0.0,0.0,0.0
1649689635,219.78,0,219.78,0.0,0.0,0.0
1649689646,1206.19,0,70.0,0.0,0.0,0.0
1649689652,1205.12,0,70.0,0.0,0.0,0.0
1649689657,1202.94,0,70.0,0.0,0.0,0.0
1649689663,1210.88,0,70.0,0.0,0.0,0.0
1649689668,1199.33,0,70.0,0.0,0.0,0.0
1649689674,1200.73,0,70.0,0.0,0.0,0.0
1649689679,1197.69,0,70.0,0.0,0.0,0.0
1649689685,1223.60,0,70.0,0.0,0.0,0.0
1649689690,1211.77,0,70.0,0.0,0.0,0.0
1649689697,1215.57,0,70.0,0.0,0.0,0.0
1649689703,1211.33,0,70.0,0.0,0.0,0.0
1649689708,1212.59,0,70.0,0.0,0.0,0.0
1649689714,1221.61,0,70.0,0.0,0.0,0.0
1649689720,1231.15,0,70.0,0.0,0.0,0.0
1649689725,1220.07,0,70.0,0.0,0.0,0.0
1649689732,1204.03,0,70.0,0.0,0.0,0.0
1649689738,1205.22,0,70.0,0.0,0.0,0.0
1649689743,1214.51,0,70.0,0.0,0.0,0.0
1649689749,1200.20,0,70.0,0.0,0.0,0.0
1649689754,1198.62,0,70.0,0.0,0.0,0.0
1649689760,1197.81,0,70.0,0.0,0.0,0.0
1649689766,1207.76,0,70.0,0.0,0.0,0.0
1649689771,1205.77,0,70.0,0.0,0.0,0.0
1649689777,1197.99,0,70.0,0.0,0.0,0.0
1649689782,1199.22,0,70.0,0.0,0.0,0.0
1649689788,1201.39,0,70.0,0.0,0.0,0.0
1649689799,228.95,0,228.95,0.0,0.0,0.0
1649689804,225.19,0,225.19,0.0,0.0,0.0
1649689810,219.46,0,219.46,0.0,0.0,0.0
1649689815,220.10,0,220.1,0.0,0.0,0.0
1649689821,222.84,0,222.84,0.0,0.0,0.0
1649689826,220.62,0,220.62,0.0,0.0,0.0
1649689832,217.57,0,217.57,0.0,0.0,0.0
1649689837,221.96,0,221.96,0.0,0.0,0.0
1649689843,228.09,0,228.09,0.0,0.0,0.0
1649689848,218.07,0,218.07,0.0,0.0,0.0
1649689854,216.77,0,216.77,0.0,0.0,0.0
1649689860,216.84,0,216.84,0.0,0.0,0.0
1649689865,220.44,0,220.44,0.0,0.0,0.0
1649689871,217.72,0,217.72,0.0,0.0,0.0
1649689876,217.39,0,217.39,0.0,0.0,0.0
1649689882,220.56,0,220.56,0.0,0.0,0.0
1649689887,229.62,0,229.62,0.0,0.0,0.0
1649689893,220.87,0,220.87,0.0,0.0,0.0
1649689898,221.12,0,221.12,0.0,0.0,0.0
1649689909,267.81,0,267.81,0.0,0.0,0.0
1649689915,268.57,0,268.57,0.0,0.0,0.0
1649689920,267.84,0,267.84,0.0,0.0,0.0
1649689926,268.35,0,268.35,0.0,0.0,0.0
1649689931,269.28,0,269.28,0.0,0.0,0.0
1649689937,269.69,0,269.69,0.0,0.0,0.0
1649689943,281.33,0,281.33,0.0,0.0,0.0
1649689948,286.30,0,286.3,0.0,0.0,0.0
1649689954,279.69,0,279.69,0.0,0.0,0.0
1649689959,285.25,0,285.25,0.0,0.0,0.0
1649689965,283.26,0,283.26,0.0,0.0,0.0
1649689971,268.59,0,268.59,0.0,0.0,0.0
1649689976,294.52,0,294.52,0.0,0.0,0.0
1649689982,293.74,0,293.74,0.0,0.0,0.0
1649689987,286.33,0,286.33,0.0,0.0,0.0
1649689993,288.29,0,288.29,0.0,0.0,0.0
1649689998,281.14,0,281.14,0.0,0.0,0.0
1649690004,279.73,0,279.73,0.0,0.0,0.0
1649690009,278.40,0,278.4,0.0,0.0,0.0
1649690015,267.23,0,267.23,0.0,0.0,0.0
1649690021,261.35,0,261.35,0.0,0.0,0.0
1649690026,260.31,0,260.31,0.0,0.0,0.0
1649690032,260.09,0,260.09,0.0,0.0,0.0
1649690037,273.94,0,273.94,0.0,0.0,0.0
1649690043,284.41,0,284.41,0.0,0.0,0.0
1649690048,281.04,0,281.04,0.0,0.0,0.0
1649690054,276.47,0,276.47,0.0,0.0,0.0
1649690059,276.57,0,276.57,0.0,0.0,0.0
1649690065,266.58,0,266.58,0.0,0.0,0.0
1649690070,264.29,0,264.29,0.0,0.0,0.0
1649690076,266.47,0,266.47,0.0,0.0,0.0
1649690081,274.29,0,274.29,0.0,0.0,0.0
1649690087,259.69,0,259.69,0.0,0.0,0.0
1649690092,262.73,0,262.73,0.0,0.0,0.0
1649690098,265.97,0,265.97,0.0,0.0,0.0
1649690103,261.54,0,261.54,0.0,0.0,0.0
1649690109,274.20,0,274.2,0.0,0.0,0.0
1649690114,283.85,0,283.85,0.0,0.0,0.0
1649690120,279.16,0,279.16,0.0,0.0,0.0
1649690126,276.24,0,276.24,0.0,0.0,0.0
1649690131,271.80,0,271.8,0.0,0.0,0.0
1649690137,260.25,0,260.25,0.0,0.0,0.0
1649690142,260.65,0,260.65,0.0,0.0,0.0
1649690148,262.39,0,262.39,0.0,0.0,0.0
1649690153,263.26,0,263.26,0.0,0.0,0.0
1649690159,265.03,0,265.03,0.0,0.0,0.0
1649690164,259.58,0,259.58,0.0,0.0,0.0
1649690170,259.12,0,259.12,0.0,0.0,0.0
1649690175,258.82,0,258.82,0.0,0.0,0.0
1649690181,258.78,0,258.78,0.0,0.0,0.0
1649690186,263.11,0,263.11,0.0,0.0,0.0
1649690192,262.25,0,262.25,0.0,0.0,0.0
1649690197,260.45,0,260.45,0.0,0.0,0.0
1649690203,259.02,0,259.02,0.0,0.0,0.0
1649690208,263.25,0,263.25,0.0,0.0,0.0
1649690214,266.11,0,266.11,0.0,0.0,0.0
1649690219,264.22,0,264.22,0.0,0.0,0.0
1649690225,275.66,0,275.66,0.0,0.0,0.0
1649690230,263.85,0,263.85,0.0,0.0,0.0
1649690236,257.57,0,257.57,0.0,0.0,0.0
1649690241,256.22,0,256.22,0.0,0.0,0.0
1649690247,257.25,0,257.25,0.0,0.0,0.0
1649690252,256.64,0,256.64,0.0,0.0,0.0
1649690258,256.80,0,256.8,0.0,0.0,0.0
1649690263,261.20,0,261.2,0.0,0.0,0.0
1649690269,264.49,0,264.49,0.0,0.0,0.0
1649690274,265.56,0,265.56,0.0,0.0,0.0
1649690280,265.07,0,265.07,0.0,0.0,0.0
1649690285,263.10,0,263.1,0.0,0.0,0.0
1649690291,264.52,0,264.52,0.0,0.0,0.0
1649690296,253.76,0,253.76,0.0,0.0,0.0
1649690302,223.73,0,223.73,0.0,0.0,0.0
1649690307,215.42,0,215.42,0.0,0.0,0.0
1649690313,216.22,0,216.22,0.0,0.0,0.0
1649690318,215.82,0,215.82,0.0,0.0,0.0
1649690324,213.09,0,213.09,0.0,0.0,0.0
1649690329,213.26,0,213.26,0.0,0.0,0.0
1649690334,213.51,0,213.51,0.0,0.0,0.0
1649690340,213.44,0,213.44,0.0,0.0,0.0
1649690346,215.71,0,215.71,0.0,0.0,0.0
1649690351,216.18,0,216.18,0.0,0.0,0.0
1649690357,216.05,0,216.05,0.0,0.0,0.0
1649690362,219.08,0,219.08,0.0,0.0,0.0
1649690368,218.93,0,218.93,0.0,0.0,0.0
1649690373,221.20,0,221.2,0.0,0.0,0.0
1649690379,215.88,0,215.88,0.0,0.0,0.0
1649690384,217.14,0,217.14,0.0,0.0,0.0
1649690393,216.49,0,216.49,0.0,0.0,0.0
1649690402,215.91,0,215.91,0.0,0.0,0.0
1649690408,216.24,0,216.24,0.0,0.0,0.0
1649690413,216.01,0,216.01,0.0,0.0,0.0
1649690419,216.78,0,216.78,0.0,0.0,0.0
1649690424,215.62,0,215.62,0.0,0.0,0.0
1649690430,215.39,0,215.39,0.0,0.0,0.0
1649690435,215.28,0,215.28,0.0,0.0,0.0
1649690441,215.01,0,215.01,0.0,0.0,0.0
1649690446,215.41,0,215.41,0.0,0.0,0.0
1649690452,214.75,0,214.75,0.0,0.0,0.0
1649690457,215.22,0,215.22,0.0,0.0,0.0
1649690463,214.89,0,214.89,0.0,0.0,0.0
1649690468,215.14,0,215.14,0.0,0.0,0.0
1649690474,214.85,0,214.85,0.0,0.0,0.0
1649690479,214.38,0,214.38,0.0,0.0,0.0
1649690485,214.31,0,214.31,0.0,0.0,0.0
1649690490,214.00,0,214.0,0.0,0.0,0.0
1649690496,214.39,0,214.39,0.0,0.0,0.0
1649690502,213.47,0,213.47,0.0,0.0,0.0
1649690507,213.29,0,213.29,0.0,0.0,0.0
1649690513,217.68,0,217.68,0.0,0.0,0.0
1649690518,213.60,0,213.6,0.0,0.0,0.0
1649690524,213.45,0,213.45,0.0,0.0,0.0
1649690529,213.26,0,213.26,0.0,0.0,0.0
1649690535,213.61,0,213.61,0.0,0.0,0.0
1649690540,213.13,0,213.13,0.0,0.0,0.0
1649690546,214.01,0,214.01,0.0,0.0,0.0
1649690551,213.36,0,213.36,0.0,0.0,0.0
1649690557,213.83,0,213.83,0.0,0.0,0.0
1649690562,213.69,0,213.69,0.0,0.0,0.0
1649690568,214.35,0,214.35,0.0,0.0,0.0
1649690573,213.43,0,213.43,0.0,0.0,0.0
1649690579,214.15,0,214.15,0.0,0.0,0.0
1649690584,213.07,0,213.07,0.0,0.0,0.0
1649690589,213.05,0,213.05,0.0,0.0,0.0
1649690595,213.76,0,213.76,0.0,0.0,0.0
1649690600,212.00,0,212.0,0.0,0.0,0.0
1649690606,213.03,0,213.03,0.0,0.0,0.0
1649690611,212.99,0,212.99,0.0,0.0,0.0
1649690617,212.76,0,212.76,0.0,0.0,0.0
1649690622,212.90,0,212.9,0.0,0.0,0.0
1649690628,211.97,0,211.97,0.0,0.0,0.0
1649690633,212.79,0,212.79,0.0,0.0,0.0
1649690639,212.87,0,212.87,0.0,0.0,0.0
1649690644,212.89,0,212.89,0.0,0.0,0.0
1649690649,212.62,0,212.62,0.0,0.0,0.0
1649690655,216.23,0,216.23,0.0,0.0,0.0
1649690660,215.60,0,215.6,0.0,0.0,0.0
1649690666,212.36,0,212.36,0.0,0.0,0.0
1649690671,213.95,0,213.95,0.0,0.0,0.0
1649690677,212.57,0,212.57,0.0,0.0,0.0
1649690682,212.40,0,212.4,0.0,0.0,0.0
1649690688,212.66,0,212.66,0.0,0.0,0.0
1649690693,212.63,0,212.63,0.0,0.0,0.0
1649690699,212.68,0,212.68,0.0,0.0,0.0
1649690704,213.43,0,213.43,0.0,0.0,0.0
1649690710,213.95,0,213.95,0.0,0.0,0.0
1649690715,213.17,0,213.17,0.0,0.0,0.0
1649690721,212.99,0,212.99,0.0,0.0,0.0
1649690726,212.78,0,212.78,0.0,0.0,0.0
1649690732,212.14,0,212.14,0.0,0.0,0.0
1649690737,218.24,0,218.24,0.0,0.0,0.0
1649690743,222.86,0,222.86,0.0,0.0,0.0
1649690748,219.88,0,219.88,0.0,0.0,0.0
1649690754,225.17,0,225.17,0.0,0.0,0.0
1649690759,224.41,0,224.41,0.0,0.0,0.0
1649690765,213.27,0,213.27,0.0,0.0,0.0
1649690770,212.32,0,212.32,0.0,0.0,0.0
1649690776,221.80,0,221.8,0.0,0.0,0.0
1649690781,229.19,0,229.19,0.0,0.0,0.0
1649690787,223.26,0,223.26,0.0,0.0,0.0
1649690792,219.13,0,219.13,0.0,0.0,0.0
1649690798,221.87,0,221.87,0.0,0.0,0.0
1649690804,219.74,0,219.74,0.0,0.0,0.0
1649690809,218.90,0,218.9,0.0,0.0,0.0
1649690814,218.62,0,218.62,0.0,0.0,0.0
1649690820,224.46,0,224.46,0.0,0.0,0.0
1649690826,225.30,0,225.3,0.0,0.0,0.0
1649690831,217.61,0,217.61,0.0,0.0,0.0
1649690837,225.01,0,225.01,0.0,0.0,0.0
1649690842,218.92,0,218.92,0.0,0.0,0.0
1649690848,216.99,0,216.99,0.0,0.0,0.0
1649690853,213.94,0,213.94,0.0,0.0,0.0
1649690858,213.10,0,213.1,0.0,0.0,0.0
1649690864,213.04,0,213.04,0.0,0.0,0.0
1649690869,214.41,0,214.41,0.0,0.0,0.0
1649690875,217.06,0,217.06,0.0,0.0,0.0
1649690880,213.65,0,213.65,0.0,0.0,0.0
1649690886,214.79,0,214.79,0.0,0.0,0.0
1649690891,218.14,0,218.14,0.0,0.0,0.0
1649690897,227.86,0,227.86,0.0,0.0,0.0
1649690902,219.94,0,219.94,0.0,0.0,0.0
1649690908,223.06,0,223.06,0.0,0.0,0.0
1649690913,215.69,0,215.69,0.0,0.0,0.0
1649690919,213.56,0,213.56,0.0,0.0,0.0
1649690924,218.00,0,218.0,0.0,0.0,0.0
1649690930,220.43,0,220.43,0.0,0.0,0.0
1649690935,219.97,0,219.97,0.0,0.0,0.0
1649690941,219.11,0,219.11,0.0,0.0,0.0
1649690946,214.04,0,214.04,0.0,0.0,0.0
1649690952,218.58,0,218.58,0.0,0.0,0.0
1649690957,219.91,0,219.91,0.0,0.0,0.0
1649690963,219.80,0,219.8,0.0,0.0,0.0
1649690968,217.72,0,217.72,0.0,0.0,0.0
1649690974,218.57,0,218.57,0.0,0.0,0.0
1649690979,218.32,0,218.32,0.0,0.0,0.0
1649690985,220.70,0,220.7,0.0,0.0,0.0
1649690990,217.43,0,217.43,0.0,0.0,0.0
1649690996,216.41,0,216.41,0.0,0.0,0.0
1649691001,215.11,0,215.11,0.0,0.0,0.0
1649691007,213.75,0,213.75,0.0,0.0,0.0
1649691012,212.97,0,212.97,0.0,0.0,0.0
1649691018,213.71,0,213.71,0.0,0.0,0.0
1649691023,214.09,0,214.09,0.0,0.0,0.0
1649691029,214.45,0,214.45,0.0,0.0,0.0
1649691034,213.19,0,213.19,0.0,0.0,0.0
1649691040,216.97,0,216.97,0.0,0.0,0.0
1649691045,267.10,0,267.1,0.0,0.0,0.0
1649691051,271.01,0,271.01,0.0,0.0,0.0
1649691056,282.94,0,282.94,0.0,0.0,0.0
1649691061,294.98,0,294.98,0.0,0.0,0.0
1649691067,309.78,0,309.78,0.0,0.0,0.0
1649691073,292.41,0,292.41,0.0,0.0,0.0
1649691078,289.27,0,289.27,0.0,0.0,0.0
1649691084,273.96,0,273.96,0.0,0.0,0.0
1649691089,266.21,0,266.21,0.0,0.0,0.0
1649691095,272.48,0,272.48,0.0,0.0,0.0
1649691101,272.38,0,272.38,0.0,0.0,0.0
1649691106,275.58,0,275.58,0.0,0.0,0.0
1649691112,292.53,0,292.53,0.0,0.0,0.0
1649691117,286.87,0,286.87,0.0,0.0,0.0
1649691123,279.04,0,279.04,0.0,0.0,0.0
1649691128,271.59,0,271.59,0.0,0.0,0.0
1649691134,273.41,0,273.41,0.0,0.0,0.0
1649691140,268.90,0,268.9,0.0,0.0,0.0
1649691145,268.89,0,268.89,0.0,0.0,0.0
1649691151,260.13,0,260.13,0.0,0.0,0.0
